week,region,incidence,treated
2020-07-06,3895.0,521.7142857142857,0
2020-07-06,4913.0,1.0,0
2020-07-06,5183.0,0.8571428571428571,0
2020-07-13,2226.0,0.8571428571428571,1
2020-07-13,2227.0,11.0,1
2020-07-13,2230.0,48.57142857142857,1
2020-07-13,2233.0,1.0,1
2020-07-13,2234.0,1.1428571428571428,1
2020-07-13,2235.0,4.714285714285714,0
2020-07-13,2236.0,31.142857142857142,0
2020-07-13,2237.0,19.714285714285715,0
2020-07-13,2238.0,0.0,0
2020-07-13,2240.0,10.0,0
2020-07-13,2241.0,4.0,0
2020-07-13,2242.0,1.5714285714285714,0
2020-07-13,2243.0,1.8571428571428572,0
2020-07-13,2244.0,11.428571428571429,0
2020-07-13,2246.0,18.285714285714285,0
2020-07-13,2247.0,0.2857142857142857,0
2020-07-13,2249.0,0.8571428571428571,0
2020-07-13,2251.0,71.85714285714286,0
2020-07-13,2253.0,326.42857142857144,0
2020-07-13,2255.0,0.0,0
2020-07-13,2256.0,1.1428571428571428,0
2020-07-13,2257.0,0.0,0
2020-07-13,2258.0,5.428571428571429,0
2020-07-13,2260.0,18.714285714285715,0
2020-07-13,2261.0,0.0,0
2020-07-13,2262.0,0.8571428571428571,0
2020-07-13,2263.0,0.0,0
2020-07-13,2265.0,25.428571428571427,0
2020-07-13,2266.0,15.285714285714286,0
2020-07-13,2268.0,212.28571428571428,0
2020-07-13,2270.0,125.42857142857143,0
2020-07-13,3895.0,436.85714285714283,0
2020-07-13,4913.0,2.7142857142857144,0
2020-07-13,5183.0,1.2857142857142858,0
2020-07-20,2226.0,0.7142857142857143,1
2020-07-20,2227.0,4.0,1
2020-07-20,2230.0,35.285714285714285,1
2020-07-20,2233.0,1.5714285714285714,1
2020-07-20,2234.0,3.5714285714285716,1
2020-07-20,2235.0,5.857142857142857,0
2020-07-20,2236.0,21.714285714285715,0
2020-07-20,2237.0,16.142857142857142,0
2020-07-20,2238.0,0.14285714285714285,0
2020-07-20,2240.0,31.714285714285715,0
2020-07-20,2241.0,1.8571428571428572,0
2020-07-20,2242.0,5.142857142857143,0
2020-07-20,2243.0,0.14285714285714285,0
2020-07-20,2244.0,13.428571428571429,0
2020-07-20,2246.0,32.142857142857146,0
2020-07-20,2247.0,0.0,0
2020-07-20,2249.0,0.42857142857142855,0
2020-07-20,2251.0,189.28571428571428,0
2020-07-20,2253.0,321.7142857142857,0
2020-07-20,2255.0,0.0,0
2020-07-20,2256.0,0.7142857142857143,0
2020-07-20,2257.0,0.14285714285714285,0
2020-07-20,2258.0,8.428571428571429,0
2020-07-20,2260.0,30.142857142857142,0
2020-07-20,2261.0,1.5714285714285714,0
2020-07-20,2262.0,0.2857142857142857,0
2020-07-20,2263.0,0.0,0
2020-07-20,2265.0,25.142857142857142,0
2020-07-20,2266.0,21.0,0
2020-07-20,2268.0,287.7142857142857,0
2020-07-20,2270.0,102.28571428571429,0
2020-07-20,3895.0,359.14285714285717,0
2020-07-20,4913.0,9.714285714285714,0
2020-07-20,5183.0,3.0,0
2020-07-27,2226.0,0.0,1
2020-07-27,2227.0,6.0,1
2020-07-27,2230.0,18.428571428571427,1
2020-07-27,2233.0,4.428571428571429,1
2020-07-27,2234.0,11.714285714285714,1
2020-07-27,2235.0,3.857142857142857,0
2020-07-27,2236.0,17.571428571428573,0
2020-07-27,2237.0,16.428571428571427,0
2020-07-27,2238.0,0.7142857142857143,0
2020-07-27,2240.0,44.57142857142857,0
2020-07-27,2241.0,3.2857142857142856,0
2020-07-27,2242.0,9.857142857142858,0
2020-07-27,2243.0,0.0,0
2020-07-27,2244.0,23.285714285714285,0
2020-07-27,2246.0,51.285714285714285,0
2020-07-27,2247.0,0.0,0
2020-07-27,2249.0,2.0,0
2020-07-27,2251.0,250.28571428571428,0
2020-07-27,2253.0,204.14285714285714,0
2020-07-27,2255.0,0.7142857142857143,0
2020-07-27,2256.0,0.8571428571428571,0
2020-07-27,2257.0,1.8571428571428572,0
2020-07-27,2258.0,7.285714285714286,0
2020-07-27,2260.0,20.142857142857142,0
2020-07-27,2261.0,14.142857142857142,0
2020-07-27,2262.0,2.2857142857142856,0
2020-07-27,2263.0,0.7142857142857143,0
2020-07-27,2265.0,18.857142857142858,0
2020-07-27,2266.0,18.285714285714285,0
2020-07-27,2268.0,324.0,0
2020-07-27,2270.0,69.28571428571429,0
2020-07-27,3895.0,245.42857142857142,0
2020-07-27,4913.0,35.285714285714285,0
2020-07-27,5183.0,3.4285714285714284,0
2020-08-03,2226.0,0.0,1
2020-08-03,2227.0,7.857142857142857,1
2020-08-03,2230.0,25.0,1
2020-08-03,2233.0,3.5714285714285716,1
2020-08-03,2234.0,10.142857142857142,1
2020-08-03,2235.0,3.0,0
2020-08-03,2236.0,10.285714285714286,0
2020-08-03,2237.0,20.142857142857142,0
2020-08-03,2238.0,1.0,0
2020-08-03,2240.0,69.85714285714286,0
2020-08-03,2241.0,1.7142857142857142,0
2020-08-03,2242.0,17.142857142857142,0
2020-08-03,2243.0,0.2857142857142857,0
2020-08-03,2244.0,17.0,0
2020-08-03,2246.0,37.0,0
2020-08-03,2247.0,0.0,0
2020-08-03,2249.0,0.8571428571428571,0
2020-08-03,2251.0,173.28571428571428,0
2020-08-03,2253.0,139.0,0
2020-08-03,2255.0,3.142857142857143,0
2020-08-03,2256.0,0.8571428571428571,0
2020-08-03,2257.0,0.14285714285714285,0
2020-08-03,2258.0,5.714285714285714,0
2020-08-03,2260.0,11.857142857142858,0
2020-08-03,2261.0,18.142857142857142,0
2020-08-03,2262.0,3.4285714285714284,0
2020-08-03,2263.0,0.14285714285714285,0
2020-08-03,2265.0,16.142857142857142,0
2020-08-03,2266.0,6.857142857142857,0
2020-08-03,2268.0,209.57142857142858,0
2020-08-03,2270.0,66.71428571428571,0
2020-08-03,3895.0,175.14285714285714,0
2020-08-03,4913.0,74.85714285714286,0
2020-08-03,5183.0,5.428571428571429,0
2020-08-10,2226.0,0.0,1
2020-08-10,2227.0,4.0,1
2020-08-10,2230.0,20.428571428571427,1
2020-08-10,2233.0,4.142857142857143,1
2020-08-10,2234.0,4.714285714285714,1
2020-08-10,2235.0,3.857142857142857,0
2020-08-10,2236.0,18.428571428571427,0
2020-08-10,2237.0,32.714285714285715,0
2020-08-10,2238.0,0.42857142857142855,0
2020-08-10,2240.0,72.42857142857143,0
2020-08-10,2241.0,0.0,0
2020-08-10,2242.0,9.0,0
